ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,solar
118701.11483736322,118703.4541011607,118789.57467732813,118754.53214240998,118573.09631977849,119569.37712225471,118631.42691830722,118751.492693141,118705.07973431675,Soda Lake Solar 1
129922.12095058564,129773.98228402765,129866.14867710283,129905.25692086191,129804.15259788051,129851.28383493354,129807.49495118886,129841.59529087169,129980.44435455435,Soda Lake Solar 2
22616.921395972222,22641.99052648379,22641.905277783768,22641.861118250123,22629.239094642413,20362.904260386487,22643.63419058763,22630.21555025291,22641.418629966236,Solemio
242568.54244894226,242911.97742156612,242581.7818968253,242699.1182671835,242960.4076283607,218946.5593561953,242453.4934665922,242825.6159431358,242983.5183727415,Space City Solar
32053.455363504785,32045.039976756147,32028.85659789163,32027.556424749506,32000.486223922595,36967.61035465553,32027.783482346338,32035.22943666232,32021.08837938116,Spanish Crown
545036.4885492517,544896.1500868301,544740.4039142061,544401.8351862946,544991.8200692725,560337.7165380428,544937.0188873576,545100.1683939416,545128.8744061468,Spectrum
3101.3159199976094,3104.368955531826,3107.5493389541853,3102.1056312275537,3101.616388665937,3295.879855541698,3105.754474813937,3102.2263584049765,3102.2311910060844,Spinel Solar
50499.605075952924,50448.67491365251,50447.46404268,50499.49734759735,50552.967780596235,55440.67831923326,50480.511943417405,50513.74917383797,50445.91126294179,Starr Solar Ranch
63674.06290703194,63671.87280852083,63594.61104328558,63636.249299311974,63681.356382267935,64788.87083197012,63679.13642610122,63692.959747408706,63612.21710855403,Stillwater Solar
62770.39987341987,62802.285461595224,62817.233288650496,62766.849144463915,62823.40454563798,59693.454699774884,62746.37541443046,62859.01568119185,62826.37144223435,Strategic Energy
59639.672211163226,59503.04046274861,59558.899710409874,59565.13072274842,59550.76217725867,65287.97692686121,59572.09090558467,59661.407070024754,59591.05704537482,Sun Valley
43624.58684625683,43635.5827830403,43608.642493412684,43633.75410805507,43612.582865720695,48904.00280221717,43636.806759796884,43632.946556169736,43639.82767990751,Sun Valley 2
92048.14419948951,92083.85602250026,92091.97578152857,92213.14077424197,92014.74649881538,90383.8819196474,92016.61078777116,92017.81937159829,92011.7723616454,Sunshine Solar
192624.09088480865,192536.28521213087,192519.07199400666,192477.4478689016,192686.93962460646,199744.60741979687,192598.47342199538,192655.41936713667,192565.79748124283,Taygete II Solar
208072.13921790494,208085.48915455007,208046.70201038165,207872.78481362973,208282.22377432583,209169.17577761968,208020.71156659193,208020.5364211489,208160.06799125718,Taygete Solar
65717.58184708796,65651.44614015211,65728.61866277465,65736.63868842652,65707.3939661419,59384.000746329926,65700.03095256661,65678.05319273818,65674.12908314566,Texana Solar
211289.51639442833,211672.26121548377,211703.58406892847,211653.65667161255,211777.34808979786,182170.87856341724,211433.12763205683,211745.51122666924,211604.10796651535,Texas Solar Nova
57494.43293179715,57423.29268975886,57396.305806909375,57416.37500725689,57416.22654319652,59399.82078958706,57421.51959962581,57432.83875946095,57457.790817952,Thickgrass Solar
16097.588268993746,16108.794878787734,16099.376227481383,16094.851937048417,16083.232100006682,14177.276650948103,16097.743989034743,16117.05623139418,16095.948554713217,Timberwolf POI A
69628.93422926591,69573.69107798194,69508.77018999428,69601.07057074309,69661.83307819028,71008.49786715962,69641.99897123702,69488.6596762228,69525.20161174682,Tom Green Solar
174225.51008805478,174313.8354625274,174422.56831313815,174598.36232597707,174298.6015101733,173971.07949480275,174224.5984242313,174488.0207056465,173969.42484926493,Trevino Solar
95418.95496169642,95476.34894773299,95386.15685651405,95406.82772885467,95465.06276835663,93955.64638000556,95435.91494253949,95424.4793573202,95416.87419561826,Tri-County Solar
177183.8899817271,177260.77972390054,177179.33496279817,177512.82393154548,177039.84458209662,171677.74856890523,177283.72108808806,176859.2430637986,177250.99059792553,Tulsita Solar
27101.423358486292,27132.616494372804,27106.34037206277,27104.22172373351,27122.33183310848,22951.240966177862,27131.29810723479,27136.208010117054,27146.260988152753,Tyson Nick Solar
74019.13529765946,73926.42578215373,74095.38119009175,73970.68607352278,73967.59092642258,79554.46945596267,73993.66565477916,73834.43134077128,73900.38745959738,Ulysses Solar
34197.905987853184,34244.94627757959,34177.601408739814,34214.014736314995,34182.160503461586,31692.81931937518,34226.931952864914,34207.11217475676,34189.58523105565,Upton Solar
6584.947369992579,6584.810678801652,6587.1832358127,6587.935592802092,6584.752415480673,6855.357050029687,6583.865350492524,6580.391156060337,6578.467650469233,Vancourt
62072.276019283134,62085.25550407016,62082.23805515963,62036.496738614296,62120.4342911028,60638.46073325693,62060.20595773606,62084.08862986541,62040.116925870905,Vision Solar
44469.63160614456,44508.418202304245,44506.27434872873,44445.72654819864,44511.29976626168,43212.705668525785,44514.16390832287,44504.360930075505,44499.82006020672,Wagyu Solar
77461.12900653864,77463.04438124895,77461.45640655229,77512.75995336325,77498.8159341578,61133.517205036325,77470.89212961479,77460.25710053284,77415.97641698514,Wake Solar
50984.243735239455,50967.98064213149,50959.95907580202,50969.60080972604,51022.27692038558,55303.05208740191,51006.80442357433,51016.27114260739,50986.7053371114,Wang Solar
32931.99756415061,32948.742490317294,32942.10778307925,32937.910659348294,32972.42300168727,33574.64668471853,32928.955140867685,32989.003355398076,32931.521873097096,West of Pecos Solar
115184.1707894021,115287.9482953844,115241.82121048204,115244.41734674206,115287.09178890052,116369.21341672992,115226.61014247751,115335.83595627916,115198.86841375576,Westoria Solar
66131.88900182905,66086.8422664075,66116.35369533765,66111.63046166165,66044.30764744805,62351.84282054948,66026.5098822145,66087.46172335734,66115.81118305094,Whatley Solar
61572.71758020503,61598.72653705472,61611.74573020904,61619.679006955965,61608.3956765179,60649.41036352988,61582.41078148175,61552.8095937116,61496.99592139142,Zier Solar
3576.5979295628326,3575.8614586950275,3578.218223860942,3579.6282355914072,3577.8819744871375,3488.552467109737,3577.9243951284543,3574.05244899268,3571.814724510422,solar109
8.221859302968612,8.225883064023307,8.222900715314685,8.223446557270114,8.238851992054604,7.1956515759689745,8.218957649855046,8.223199211418263,8.229153582148909,solar21
190353.10229688973,190472.19995766316,190315.2212459141,190271.7456735774,190668.44127297713,167464.6291771991,190271.3649383568,190412.843999895,190492.61601407087,solar22
3.298585461005388,3.297941370643613,3.2967606189787975,3.3019986885836463,3.3002285488597796,3.458661608454849,3.2946994634614293,3.298046368809125,3.299848771914193,solar286
1395.0990556273512,1394.612205358423,1394.256917075698,1396.3248457308252,1395.875007447277,1480.0460877270475,1393.7302258227596,1394.6459174353363,1395.2792937212387,solar287
89.28848294100227,89.29620852092722,89.26302763525341,89.34147354237982,89.20076672333938,90.39072520904168,89.18937847562813,89.25458491845211,89.20599556065734,solar288
198.93612418277343,198.92120232469284,199.0370858449018,199.22805179849092,199.07462209819596,204.6510227878865,198.8529648792064,198.85254412900878,198.95673148763677,solar289
336.34637758084193,336.4410322148649,336.6602245983492,336.87690854883243,336.7071363659872,348.87778693123704,336.2919164051243,336.2934330224708,336.4205382023264,solar290
2166.375114311913,2167.9200939799653,2169.5179456283613,2170.209032051606,2170.18693272127,2268.1559286194124,2166.789869360516,2166.7645634703636,2167.6223384765394,solar291
317.594421205547,317.434965079819,317.58022877619436,317.6860168240415,317.51373825401834,259.3867414960985,317.4408560660433,317.37747492544446,317.5905250808002,solar3
2073.794097172864,2069.7803875088657,2072.8579719644513,2071.508880840874,2070.5700541114848,2079.6286953013873,2071.449027486431,2071.15788842858,2069.374254984039,solar362
168.59746509609124,168.34003278773827,168.52748616168486,168.49264434866623,168.40183940662283,169.55568115956382,168.35120303899936,168.38388064126087,168.31817695491392,solar363
164.7727241617946,164.73755936894102,164.76628986103654,164.73371805890892,164.65831242800797,168.46699127758689,164.77138360506285,164.78654970394675,164.68429595918005,solar364
52.62831073366551,52.59608736995882,52.61251497309971,52.60929230989871,52.575742020395,54.240296466952195,52.611785483889705,52.619302559119724,52.58404177004129,solar365
147.651552087185,147.6092235079238,147.5259043155129,147.47695544939404,147.3951530117504,138.93360939257911,147.5902635607776,147.52395275636854,147.49138883763442,solar433
1437.3047869447769,1437.8381366513852,1438.040620624256,1436.7055759879952,1436.9358830983301,1338.2141712164566,1438.7337582382995,1437.9933515102257,1436.7883710885128,solar434
1365.8232594711874,1365.912282735824,1365.3284370930191,1364.5262695564852,1364.5519825770277,1279.9965697403243,1366.081202613298,1365.6679983230727,1364.9402109028488,solar435
1129.366170228704,1129.9599526229601,1129.86718729694,1129.1377008638972,1129.1279149875145,1038.42439753074,1129.7979074331909,1129.206586633315,1129.5636362758194,solar436
1205.2951481862972,1204.8241143343846,1204.2593151957674,1203.5480378073548,1203.2489390382025,1125.7740361265523,1204.9060596970464,1204.2798654742994,1203.7387343044356,solar437
5596.7065427804455,5596.476380371007,5598.084594372709,5592.520985426145,5597.060743665997,5173.796474000403,5598.1888516935205,5600.613172222206,5595.204427892253,solar438
6697.946857967224,6702.559018498892,6698.6013891300345,6698.93274316067,6696.218249135775,7264.614372608853,6701.245283190637,6704.576736407275,6699.614304538258,solar509
21114.321790122885,21094.643440602464,21128.06468968952,21102.89092813002,21099.70303810604,20975.821422376368,21080.061673327753,21100.789132920716,21119.989040746714,solar530
